# userId: recommendations in (itemId, ranking score) pairs, where a correct recommendation is denoted by symbol *.
1: (11*, 14.423488), (8*, 13.943245), (13, 13.733316), (17, 13.7184725), (207, 13.530206), (216, 12.443691), (236, 12.324746), (234, 11.850091), (213, 11.692763), (241, 11.43381)
183: (1*, 24.001072), (11*, 23.597357), (13*, 18.436998), (7*, 18.24854), (236*, 18.004354), (17*, 17.638332), (250*, 16.752531), (234*, 16.168848), (219*, 15.929298), (239*, 14.81141)
184: (1, 0.0), (2, 0.0), (3, 0.0), (5, 0.0), (6, 0.0), (10, 0.0), (12, 0.0), (13, 0.0), (14, 0.0), (15, 0.0)
185: (3, 17.320522), (13, 16.805285), (207*, 16.340824), (215, 14.998428), (236*, 14.290306), (211, 14.276569), (239*, 14.26073), (4, 14.1856785), (255, 13.735184), (241, 13.636287)
187: (219*, 26.09016), (236*, 25.607534), (211*, 22.791174), (9*, 21.19697), (1*, 19.085915), (257*, 14.782159), (206, 14.290748), (6, 14.175934), (216, 14.098389), (217, 13.919408)
188: (215, 19.345087), (250, 17.821325), (5*, 17.317005), (12, 15.774733), (2, 15.564144), (8, 14.220888), (241, 14.194824), (9, 13.841665), (257, 13.289597), (205, 12.644846)
189: (219, 18.920813), (211, 18.913832), (245, 18.440775), (217, 17.493244), (8, 17.477114), (4, 16.512718), (251, 15.763801), (5, 15.419077), (220*, 15.325138), (214, 14.686597)
190: (236*, 26.569744), (17*, 24.898376), (7*, 23.066778), (253*, 19.144096), (234*, 18.67094), (257*, 17.615528), (1*, 16.833282), (205*, 16.793901), (233*, 15.882069), (12*, 15.177291)
191: (219, 17.770365), (2*, 17.145937), (213, 16.996536), (4, 15.120761), (5, 14.940832), (216, 14.348367), (206, 13.490454), (251, 13.066464), (9*, 12.8755045), (250, 12.69393)
192: (1, 12.957765), (11, 12.527061), (17*, 12.268228), (207*, 11.801628), (8, 10.510345), (3, 10.114617), (4, 10.101826), (9, 9.871779), (219, 9.854834), (211, 9.752279)
193: (8*, 33.53878), (250*, 30.071524), (239*, 27.452215), (245, 26.888536), (1*, 25.87868), (220, 23.487795), (216*, 21.019766), (247, 20.10592), (253, 19.985476), (244, 19.583519)
195: (4*, 14.532451), (9, 12.249134), (215, 12.212989), (8, 12.155523), (219, 11.97485), (211, 11.7757225), (236, 11.764683), (3, 11.322553), (17, 10.999725), (10, 10.620134)
196: (9, 21.64493), (13, 21.291897), (211, 21.037592), (4, 20.148603), (7*, 19.842543), (17, 19.675348), (236*, 19.552412), (255, 19.291813), (245, 18.369808), (8, 18.280457)
197: (7*, 21.862528), (13*, 20.457546), (10*, 17.55567), (234*, 15.919662), (250*, 15.634881), (3*, 15.107448), (6*, 14.77902), (212*, 11.476159), (257*, 11.1354885), (220*, 10.570569)
198: (11*, 21.40638), (2*, 18.954536), (215*, 17.147608), (4*, 16.013617), (241*, 14.969272), (206*, 14.734467), (211*, 14.50127), (6*, 13.459821), (233*, 13.183171), (84*, 11.253694)
199: (211*, 16.45038), (11, 15.40175), (236*, 15.07284), (205, 14.418127), (12, 14.128748), (250, 14.081507), (17*, 13.972663), (10, 13.96921), (9, 13.942971), (206, 13.912242)
200: (11*, 24.7695), (17, 24.072868), (3*, 24.070944), (5, 23.680037), (215, 23.464941), (7*, 22.37065), (211*, 22.113464), (2, 21.271425), (213, 20.701494), (239, 19.697351)
201: (7*, 17.10489), (2*, 17.019644), (4*, 14.945783), (5*, 14.254438), (10, 13.628552), (219, 13.591625), (213, 13.379051), (215*, 12.313565), (206, 11.806516), (251, 11.534183)
202: (2*, 17.088724), (207*, 16.483562), (7*, 15.426125), (215*, 15.242724), (12*, 14.472983), (239*, 14.196831), (9*, 12.755484), (249*, 11.997572), (217*, 11.889276), (486, 0.693827)
204: (3*, 19.096985), (250*, 16.787428), (207*, 15.972823), (254*, 15.710111), (255*, 15.144946), (244*, 11.887426), (214*, 11.612209), (243*, 9.763693), (248*, 9.415931), (463, 2.245841)
205: (2*, 20.724312), (5*, 19.531065), (211, 18.581114), (17*, 16.562078), (12, 14.865821), (239, 14.836712), (8*, 14.82749), (220, 14.36051), (236*, 13.683067), (253, 12.672548)
206: (9*, 24.45299), (239*, 23.525959), (241*, 21.965769), (250, 21.92383), (212*, 16.650438), (252*, 12.551041), (248*, 9.515256), (297, 2.7801576), (1173, 2.6822855), (242, 2.4328017)
207: (11, 13.536388), (3, 11.594847), (2, 11.371595), (9, 11.165751), (219, 10.688345), (207, 10.44594), (5, 10.434825), (7, 10.426387), (215, 10.357223), (17, 9.774358)
208: (215, 26.571682), (7*, 25.966589), (5*, 23.683636), (214*, 22.071434), (234*, 20.075798), (206, 20.016758), (10*, 19.23612), (216*, 17.786137), (249, 17.30655), (247, 16.98413)
209: (2*, 21.7428), (10*, 19.021559), (13*, 17.752752), (17*, 17.241892), (219*, 16.133575), (220*, 15.151627), (239*, 14.6019), (210*, 11.261256), (247*, 10.440022), (243*, 7.067491)
211: (5, 16.754303), (11, 14.507334), (1, 13.28614), (4, 12.834379), (213, 12.77251), (12, 12.125023), (219, 12.06721), (216, 12.066147), (215, 11.630317), (3, 11.401279)
212: (9, 22.292637), (10*, 20.714865), (3*, 19.956535), (220, 19.513592), (207*, 19.47208), (17, 19.414963), (245, 18.974802), (216, 18.897068), (250, 18.775854), (6, 18.499317)
214: (5, 19.15669), (4, 17.048506), (215, 16.193878), (205, 14.288554), (255, 13.502491), (213, 13.439943), (253, 12.254103), (220, 11.981413), (12, 11.497627), (6, 11.4942465)
215: (213, 22.771969), (205*, 22.583416), (10, 21.83149), (13*, 20.961859), (251*, 20.565672), (207*, 19.042973), (7*, 18.739141), (245*, 18.684912), (206, 17.41648), (254, 17.017717)
216: (1, 17.182604), (207*, 16.455364), (12, 16.109632), (4, 15.221894), (211, 14.238069), (3, 13.682918), (205, 13.656668), (213, 13.571466), (215*, 13.398445), (239, 13.193934)
217: (213, 14.7280245), (3, 14.344269), (1, 14.11761), (219, 13.260395), (239*, 12.686512), (17*, 12.586486), (211, 12.33806), (233, 12.181065), (4, 12.020575), (207, 12.009528)
218: (13*, 21.762026), (1*, 21.685072), (9*, 20.291193), (255*, 19.937757), (216*, 17.674662), (241*, 16.860947), (247*, 16.068518), (254*, 14.762833), (245*, 13.9491625), (253*, 12.553332)
219: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)
220: (17*, 20.43379), (219, 18.581484), (213, 18.457758), (245, 17.796074), (216, 17.679506), (251, 17.640886), (9, 17.50228), (250, 17.372173), (7*, 16.869875), (233, 16.781397)
222: (17, 9.472337), (219, 9.209367), (12, 9.055832), (1, 8.71499), (8*, 8.577651), (9, 8.24931), (13, 8.022623), (207*, 7.9385295), (236, 7.849899), (11, 7.651028)
223: (8, 22.096506), (5, 21.91454), (4, 20.421415), (13*, 17.177427), (12*, 15.513281), (239, 15.3868065), (255, 14.03917), (245, 13.879005), (10, 13.861871), (233*, 12.81055)
224: (1*, 20.790081), (13*, 19.139908), (207*, 17.853722), (7*, 16.839855), (3*, 16.502468), (205*, 16.32301), (8, 16.126667), (213, 15.822756), (216, 15.422553), (251, 15.138539)
225: (7*, 21.975218), (17*, 21.364346), (213*, 20.285284), (10*, 18.999945), (216*, 17.343126), (6*, 17.142288), (219*, 16.98597), (250*, 16.814377), (12*, 16.416508), (217*, 14.903965)
226: (9, 7.1875), (17*, 7.1875), (215, 7.125), (219, 6.9375), (8, 6.8125), (13, 6.5), (5, 6.4375), (211, 6.34375), (2*, 6.21875), (11, 6.0625)
227: (8*, 22.39359), (11*, 22.108288), (205*, 20.505322), (216*, 18.698599), (250*, 17.995321), (255*, 17.723389), (2*, 16.095545), (241*, 15.960935), (220*, 15.43916), (253*, 15.121454)
228: (13, 23.20892), (215, 23.070227), (5, 22.633945), (8, 20.678345), (4, 20.42579), (213, 19.235872), (1, 18.611408), (3, 18.468264), (255, 18.42469), (206, 18.207521)
230: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)
231: (13, 19.298382), (17, 18.653488), (219, 17.927542), (11, 17.026682), (211, 17.019922), (8, 16.464296), (9, 16.382833), (1, 15.672302), (255, 14.771209), (2, 14.349073)
232: (5, 16.878048), (13, 16.239307), (1, 16.16179), (2*, 15.852378), (215, 15.572474), (11, 15.471813), (8, 14.739215), (245, 11.913447), (257, 11.860322), (255, 11.699989)
234: (7*, 17.897293), (215, 14.425026), (17, 14.325872), (12*, 13.859325), (3, 13.204196), (8, 12.862262), (236, 12.488068), (9, 11.981545), (255, 11.597883), (206, 11.045509)
235: (10*, 21.054937), (11*, 20.698559), (213*, 17.725426), (4*, 17.258978), (234*, 17.148975), (239*, 15.839772), (245*, 15.106183), (220*, 15.059106), (215*, 14.97557), (241*, 14.29949)
236: (7, 11.527315), (3, 10.813545), (8, 10.78712), (17, 10.659901), (219, 10.425286), (211, 10.403232), (1, 10.256217), (215, 10.205735), (2*, 10.198629), (4, 10.060548)
237: (8, 20.095154), (219, 19.454603), (2, 18.759283), (11*, 18.476051), (236, 17.602066), (215, 17.446774), (10, 16.28759), (234, 16.20874), (216, 15.886232), (241, 15.482672)
238: (236, 27.822838), (3, 23.49001), (1*, 21.488113), (250, 20.41451), (245*, 19.95598), (255*, 18.978258), (216*, 18.533785), (211, 18.383865), (241, 17.049294), (251, 16.591188)
239: (17, 22.088982), (215, 20.828966), (8, 20.317492), (9*, 20.15598), (5, 19.993315), (236, 19.92363), (13, 19.028873), (239, 17.191364), (2, 16.588142), (206, 16.47572)
240: (11*, 15.863953), (207*, 15.548415), (236, 14.654419), (8, 14.566821), (13, 14.196737), (10, 13.945735), (215, 13.852941), (5, 13.794286), (3, 13.477946), (1*, 13.263416)
241: (11, 12.1869335), (3*, 11.339039), (7, 11.32078), (215, 11.242656), (13, 11.024114), (9, 10.972053), (4, 10.134967), (10, 10.046687), (219, 10.019792), (255, 9.846565)
242: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)
243: (207, 21.83152), (1, 20.19025), (6, 18.649292), (251, 18.261024), (255*, 17.428066), (241*, 17.421888), (216*, 16.58795), (245*, 16.30748), (250, 15.857971), (206*, 15.203381)
244: (213, 17.277384), (3, 16.70066), (215, 16.626818), (2*, 16.580229), (207, 16.47896), (8, 16.432974), (239, 16.41204), (217, 15.894599), (7*, 15.8891325), (13, 15.138265)
245: (215*, 17.681303), (250*, 14.806677), (246*, 12.338087), (210*, 11.5702715), (84*, 10.775727), (248*, 9.664684), (242, 2.0811143), (705, 1.9339181), (336, 1.8571723), (218, 1.8372589)
248: (4*, 24.950676), (245, 24.71479), (1*, 22.823503), (10*, 21.51115), (211, 21.285736), (17*, 21.05848), (250*, 20.779127), (236, 20.396196), (255, 19.423994), (214*, 18.277061)
249: (13*, 22.450207), (3*, 21.03304), (10*, 17.002022), (246*, 16.399635), (247*, 16.11543), (234*, 16.075787), (212*, 15.961909), (254*, 14.908859), (249*, 13.321537), (657, 1.922712)
250: (7*, 19.501877), (12*, 16.161459), (10*, 13.775237), (3*, 12.386106), (256*, 8.960074), (214*, 8.408492), (6*, 8.303984), (318, 2.1584747), (589, 1.9891225), (218, 1.7651807)
251: (1, 16.09007), (215, 15.434109), (235, 15.4200735), (17, 15.064821), (207, 14.851463), (13, 14.826927), (239*, 14.157026), (216, 14.045231), (213, 13.239454), (250, 12.975251)
255: (219, 22.353813), (13, 22.20063), (215, 21.469915), (211*, 20.706781), (8*, 19.633677), (255, 18.536474), (250, 17.896193), (5*, 17.45941), (3, 16.240276), (239, 15.9761915)
256: (3, 14.329508), (11, 14.085456), (5, 13.9841385), (211, 13.743824), (8, 13.563428), (7, 13.546515), (219, 13.486805), (17, 13.2284355), (241, 13.053858), (216, 12.253388)
258: (13, 16.81849), (211, 16.055674), (215, 15.920246), (11, 15.833332), (5, 15.7804575), (17*, 15.462032), (216, 15.346952), (236, 14.911031), (2, 14.90679), (219, 14.694869)
259: (236, 19.660025), (11, 19.58603), (17*, 19.31895), (9, 19.23575), (215, 18.134085), (4, 17.019615), (8, 16.736048), (12, 15.701307), (207, 15.659831), (6, 15.164018)
260: (3, 16.563522), (2*, 15.785293), (11, 14.904344), (205, 13.893743), (12, 13.8520975), (215, 13.218562), (241, 12.73422), (206, 12.683625), (13, 12.422418), (8, 12.204634)
261: (1*, 19.902739), (2*, 17.727041), (251, 17.008785), (211, 16.787876), (205, 16.266743), (9, 16.13483), (215*, 15.906076), (11, 15.850207), (245*, 15.540549), (213, 15.09099)
262: (10, 19.35978), (2, 18.173065), (251, 17.871977), (219, 17.546406), (215, 17.20109), (5, 16.636759), (257, 16.104427), (255, 15.25473), (206, 15.089603), (241*, 14.460604)
263: (4, 16.969193), (9, 15.057971), (211, 14.950865), (5*, 14.891464), (7, 14.368466), (1*, 13.91198), (8, 13.848556), (17, 13.595343), (207, 13.182655), (236, 13.174994)
264: (207, 17.918667), (205*, 17.66563), (8, 17.413889), (2, 17.108824), (236, 16.53665), (9, 16.439798), (5*, 16.097673), (241, 15.854709), (12, 15.829531), (216, 15.25466)
265: (13*, 20.940989), (213*, 20.852032), (216*, 18.569963), (8*, 18.121952), (217*, 17.614643), (214*, 17.054356), (244*, 16.549051), (253*, 14.671605), (246*, 13.974094), (247*, 13.759554)
267: (8, 11.968527), (7*, 11.692622), (215, 11.622258), (5, 10.709545), (9, 10.187909), (2, 9.889694), (219, 9.839694), (213, 9.526932), (11, 9.3249035), (234, 9.250671)
269: (13, 13.779285), (3, 12.245939), (4, 12.138351), (9, 11.80648), (10, 11.406306), (215, 11.387157), (5, 11.369226), (17*, 11.200068), (1, 11.078917), (211, 10.785704)
270: (7*, 27.164913), (4*, 24.297804), (206*, 23.162271), (239*, 22.868435), (236*, 22.3667), (5*, 22.133509), (205*, 21.184912), (250*, 20.930132), (255*, 20.365154), (214*, 19.49254)
271: (219*, 25.126389), (245*, 22.876827), (217*, 17.500607), (213*, 16.698282), (251*, 15.954183), (12*, 15.520625), (244*, 14.153932), (256*, 11.5154), (242, 3.6170468), (675, 2.9692314)
272: (211, 19.425682), (215, 19.121572), (5, 17.044495), (219, 15.827405), (4, 15.77279), (9, 15.648433), (3, 15.263564), (206, 13.381775), (245, 13.029153), (255, 12.907885)
273: (13, 20.081276), (11*, 19.4494), (8, 18.453762), (9, 16.704826), (3, 15.878109), (12*, 15.793644), (251*, 15.431657), (213, 15.365087), (220, 15.299381), (257, 14.354832)
274: (11*, 25.019445), (1*, 19.968637), (236*, 17.85522), (17*, 17.6115), (9*, 17.022785), (12*, 16.62276), (251*, 15.606029), (234*, 15.550108), (220*, 14.862232), (255*, 13.167475)
276: (7*, 21.280552), (236*, 20.1397), (4*, 19.812778), (9*, 19.131607), (17*, 19.096054), (211*, 18.135302), (1*, 17.933989), (216*, 17.439774), (234*, 15.478151), (253*, 15.104731)
278: (219, 19.546526), (7*, 18.762781), (13, 17.6439), (4, 16.892893), (9, 16.393536), (250, 15.829526), (3, 15.552021), (211, 15.372023), (8, 14.07467), (17, 13.951054)
279: (12*, 22.040611), (215*, 21.353674), (10*, 20.304516), (251*, 19.992887), (206*, 19.439796), (216*, 19.428238), (220*, 19.013193), (241*, 16.735783), (5*, 16.39587), (219*, 16.077791)
280: (4*, 25.529934), (9*, 24.754084), (5, 24.123573), (7*, 21.672136), (1*, 20.732508), (251*, 19.719538), (205*, 19.301714), (213*, 18.85638), (233*, 18.381243), (10*, 18.36731)
281: (1*, 17.317135), (10*, 15.1143465), (4*, 14.011339), (8*, 13.426551), (220*, 13.157968), (213*, 12.946186), (9*, 12.540901), (217*, 11.969164), (245*, 11.563505), (257*, 10.927208)
284: (5, 0.9530236), (286, 0.7739653), (132, 0.56384647), (534, 0.56384647), (900, 0.56384647), (468, 0.53829294), (340, 0.5263016), (167, 0.5244817), (1257, 0.51935303), (408, 0.49710825)
285: (215, 22.68961), (2, 20.31777), (219, 19.857023), (8, 19.304272), (13, 18.862299), (255, 16.43952), (250, 15.306728), (220, 14.861515), (17, 14.629973), (216, 14.129114)
286: (17, 18.066698), (219*, 15.50819), (9, 14.6349), (215, 13.812246), (5*, 13.12941), (216, 12.668601), (4*, 11.81629), (235*, 11.249744), (213, 10.97752), (239, 10.89668)
287: (2, 6.78125), (17*, 6.75), (11, 6.375), (236, 6.21875), (1, 5.625), (211, 5.03125), (13, 4.9375), (5, 4.65625), (12, 4.59375), (215, 4.53125)
290: (11*, 16.646593), (1*, 16.31314), (7*, 15.759854), (2, 15.255228), (13, 14.779791), (215, 14.438572), (8, 14.387494), (219, 14.362907), (211, 14.223379), (213, 14.153965)
291: (219*, 23.154709), (13, 22.242573), (236*, 21.736422), (2, 20.785751), (213*, 19.374699), (255, 17.640024), (220, 17.017162), (257*, 15.322521), (235, 15.042065), (205*, 14.8773365)
292: (4, 18.996777), (5, 17.955519), (9, 17.24292), (3*, 16.916265), (205, 16.583124), (239, 16.267126), (1*, 15.613605), (2, 15.448138), (7*, 15.128463), (236*, 14.730845)
293: (7*, 21.883308), (3*, 20.939438), (12*, 18.8183), (219*, 16.793922), (6*, 10.415177), (212*, 10.06825), (434, 2.094112), (442, 1.9609672), (242, 1.9094903), (486, 1.3580407)
294: (4*, 31.289742), (236*, 30.191847), (207*, 26.816805), (206*, 26.127556), (12*, 25.763494), (2*, 25.71957), (251*, 23.728045), (233*, 22.391794), (84*, 20.380493), (210*, 18.478174)
295: (11*, 26.319847), (9*, 22.857878), (245*, 17.830236), (234*, 15.466762), (247*, 15.348746), (84*, 14.416208), (213*, 14.362823), (251*, 14.065973), (241*, 13.287644), (148, 1.2484123)
296: (1*, 17.087555), (11*, 16.731184), (8, 15.784987), (9, 15.677657), (216*, 14.815544), (17, 14.62024), (3*, 14.370299), (220*, 14.301795), (211, 14.080253), (207*, 13.891854)
298: (207*, 20.018572), (1*, 19.648859), (3, 18.40402), (10, 17.076254), (211*, 16.34548), (2, 16.203686), (236, 15.939857), (12, 15.583888), (8, 15.525295), (213, 15.504311)
299: (236*, 21.915152), (251*, 21.168516), (4, 20.680727), (3*, 19.505651), (233*, 19.134924), (121, 17.393803), (10, 16.89139), (2, 16.802647), (254, 16.380665), (220, 16.307486)
300: (160, 0.5), (1257, 0.4375), (421, 0.4375), (450, 0.4375), (391, 0.33566177), (877, 0.28125), (704, 0.26139706), (636, 0.25), (582, 0.25), (895, 0.25)
301: (7, 19.265284), (8, 18.226854), (255, 17.351135), (3, 16.753061), (10, 16.685236), (213, 16.624846), (5, 16.401167), (17, 16.095533), (211, 15.963113), (13, 15.767944)
302: (13*, 21.721577), (215*, 20.226871), (236*, 18.795235), (3*, 17.833368), (220*, 13.856584), (214*, 13.314517), (205*, 12.81121), (241*, 11.950552), (121*, 11.608826), (210*, 8.82497)
303: (13*, 17.286964), (2, 16.87731), (11*, 16.830063), (236*, 16.259008), (206, 13.325292), (216, 13.227661), (245*, 13.046261), (213, 12.774457), (219, 12.593769), (4, 12.032674)
304: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)
306: (8, 15.631936), (7, 15.512798), (5, 15.284907), (219, 14.493469), (215*, 14.461961), (211, 14.429616), (236, 13.946853), (13, 13.640874), (1, 12.597529), (213, 11.847858)
307: (213, 17.58923), (1, 16.380123), (211, 16.271223), (8, 15.867161), (215, 15.713029), (10, 15.64306), (251, 15.381362), (9, 15.334564), (233, 14.80038), (207, 14.631765)
308: (11, 20.416515), (17, 19.778828), (211, 17.312681), (8, 17.254198), (9, 16.962492), (3, 16.276592), (213, 15.664637), (255, 15.146939), (215, 14.965406), (1, 14.816948)
309: (17, 19.100004), (13, 18.414202), (215*, 17.965961), (9*, 16.611927), (219, 16.403559), (3, 16.287071), (2, 16.13893), (213, 15.183055), (211, 15.103906), (239, 14.433795)
310: (432, 2.5574021), (7, 2.101649), (2, 2.058219), (512, 1.9466162), (236, 1.6839513), (91, 1.4269266), (336, 1.4018943), (397, 1.3853302), (255, 1.366137), (220, 1.351418)
311: (4*, 15.913098), (1, 15.533162), (13, 15.198255), (255, 14.622938), (216, 14.609447), (9, 14.272297), (205, 14.165561), (236, 13.398622), (207, 12.935586), (213, 12.926622)
312: (10*, 17.972864), (206, 15.608203), (241, 14.024127), (236, 13.7098675), (8*, 13.42185), (250*, 13.351188), (254, 13.165049), (233, 13.062226), (210, 12.091959), (220*, 11.5519705)
313: (215*, 21.214756), (1*, 20.36739), (11, 19.89893), (236, 19.730915), (8, 18.733656), (9, 18.392532), (2*, 18.210773), (207*, 15.719708), (4, 14.504923), (206, 13.3158045)
314: (5, 15.439907), (1, 15.433332), (10, 14.353529), (7*, 13.811618), (219, 13.570326), (3, 13.143571), (213, 12.92751), (239, 12.846227), (216, 12.451218), (205, 12.167456)
315: (11, 20.814474), (2, 18.063044), (216, 17.465828), (245, 17.225227), (4, 16.805681), (1, 16.2976), (251, 16.157475), (205, 15.268999), (8, 15.052694), (10, 14.660039)
316: (211*, 27.036928), (11*, 25.563145), (8*, 23.066315), (251*, 22.174385), (254*, 20.65668), (239*, 19.777765), (121*, 18.144136), (241*, 18.14363), (212*, 16.944736), (243*, 14.267708)
317: (8, 20.61015), (17, 19.7682), (1, 19.675516), (10, 18.867996), (213, 18.254435), (215, 18.144415), (9, 17.838482), (236, 17.334593), (216, 17.223274), (220, 17.138659)
318: (207, 18.315605), (17, 17.423962), (5, 16.760475), (8, 16.26359), (12, 15.571728), (236, 15.363935), (211, 15.323824), (220, 15.219297), (9, 15.089533), (6, 14.95974)
319: (9*, 23.037996), (5*, 22.787853), (1*, 21.933744), (233*, 16.716269), (253*, 16.230764), (121*, 14.036899), (210*, 13.576612), (254*, 13.34132), (248*, 10.272996), (242, 2.8542702)
320: (5, 27.511494), (9*, 26.242119), (211*, 25.512306), (13, 25.390163), (245, 19.738459), (257, 19.300325), (1*, 18.849022), (3, 18.16992), (206, 17.645655), (220, 17.491972)
321: (8, 22.0662), (236*, 21.500814), (11*, 19.639048), (215, 19.181898), (5, 18.300716), (17, 18.250391), (219, 18.163698), (255, 17.553007), (4, 16.656353), (213, 16.450146)
322: (13, 21.545527), (17, 20.243603), (3*, 20.178732), (219, 19.056065), (211, 19.027899), (215, 18.900202), (9, 18.886215), (1, 17.82757), (206, 17.288527), (255, 16.11035)
323: (5, 19.683613), (215, 17.900394), (219, 17.67017), (8*, 16.562683), (250, 16.487642), (11, 16.466156), (9, 15.845677), (4, 15.152322), (251, 14.605082), (12, 14.288112)
324: (217, 15.890538), (12*, 15.473157), (5*, 15.17666), (251, 14.90667), (245, 14.680366), (216, 14.494526), (239, 13.880019), (206, 13.458847), (241, 12.996477), (214, 12.050548)
